Id,UID,UTC,UTCMilliseconds,PCLocalTime,PCTime,ChannelBitmap,SequenceBitmap,UpdateOf,Source,encounterCount,sightingNum,classifiedAs,classifierUsed,classifier2Used,voteList,spList,freqMax,freqMin,duration,freqBeg,freqEnd,freqRange,dcMean,dcStdDev,freqMean,freqStdDev,freqMedian,freqCenter,freqRelBW,freqMaxMinRatio,freqBegEndRatio,freqQuarter1,freqQuarter2,freqQuarter3,freqSpread,dcQuarter1Mean,dcQuarter2Mean,dcQuarter3Mean,dcQuarter4Mean,freqCOFM,freqStepUp,freqStepDown,freqNumSteps,freqSlopeMean,freqAbsSlopeMean,freqPosSlopeMean,freqNegSlopeMean,freqSlopeRatio,freqBegSweep,freqBegUp,freqBegDwn,freqEndSweep,freqEndUp,freqEndDwn,numSweepsUpDwn,numSweepsDwnUp,numSweepsUpFlat,numSweepsDwnFlat,numSweepsFlatUp,numSweepsFlatDwn,freqSweepUpPercent,freqSweepDwnPercent,freqSweepFlatPercent,numInflections,inflMaxDelta,inflMinDelta,inflMaxMinDelta,inflMeanDelta,inflStdDevDelta,inflMedianDelta,infldur,stepdur,freqPeak,bw3db,bw3dbLow,bw3dbHigh,bw10db,bw10dbLow,bw10dbHigh,rmsSignal,rmsNoise,snr,nCrossings,sweepRate,meanTimeZC,medianTimeZC,varianceTimeZC,whaleTrain,clickType,ici,offlineEventID,latitude,longitude
3796,3796,5/13/2014 17:26,647,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2846-B16h24m05s13may2014-Channel1-20140513_172604.csv              ,2846,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.128-0.0-0.03467-0.25467-0.0-0.10133-0.11733-0.176-0.188-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18281.25,17625,0.151,17625,18234.375,656.25,0,0,18118.75,198.7685301,18187.5,17953.125,0.036553525,1.037234043,0.966580977,18000,18093.75,18187.5,140.625,0,0,0,0,0.0328125,0,0,0,3931.61526,10810.6737,12899.50284,-9630.681818,-1.339417404,2,1,0,2,1,0,2,1,0,0,0,0,71.42857143,28.57142857,0,3,0.065,0.022,2.954545455,0.0435,0.030405592,0.0435,19.86754967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,3797,5/13/2014 17:26,818,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2847-B16h24m05s13may2014-Channel1-20140513_172604.csv              ,2847,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.18267-0.0-0.03333-0.02933-0.0-0.192-0.28933-0.21333-0.06-)                                                                   ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,15796.875,13968.75,0.213,13968.75,15796.875,1828.125,0,0,14995.53571,519.0027353,15000,14882.8125,0.122834646,1.130872483,0.884272997,14578.125,15093.75,14953.125,421.875,0,0,0,0,0.178125,0,0,0,8340.435606,12260.89015,15847.17366,-7840.909091,-2.021088815,2,1,0,2,1,0,2,1,0,0,0,0,70.58823529,29.41176471,0,3,0.064,0.053,1.20754717,0.0585,0.007778175,0.0585,14.08450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,3798,5/13/2014 17:26,31,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2848-B16h24m05s13may2014-Channel1-20140513_172605.csv              ,2848,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.17467-0.0-0.05067-0.20933-0.0-0.10933-0.23733-0.05067-0.168-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,20625,18281.25,0.235,18281.25,20625,2343.75,0,0,19652.85326,792.1253915,19781.25,19453.125,0.120481928,1.128205128,0.886363636,18984.375,19781.25,20296.875,1335.9375,0,0,0,0,0.196875,0,0,0,9972.23657,9972.23657,11546.80024,0,0,2,1,0,2,1,0,0,0,1,0,0,1,91.30434783,4.347826087,4.347826087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,3799,5/13/2014 17:26,127,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2849-B16h24m05s13may2014-Channel1-20140513_172605.csv              ,2849,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.20667-0.0-0.04933-0.064-0.0-0.20533-0.224-0.10133-0.14933-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,15843.75,14953.125,0.15,14953.125,15843.75,890.625,0,0,15434.375,320.6090744,15515.625,15398.4375,0.057838661,1.059561129,0.943786982,15187.5,15515.625,15656.25,539.0625,0,0,0,0,0.065625,0,0,0,6305.803571,9765.625,11250,-12109.375,-0.929032258,2,1,0,2,1,0,0,0,1,0,0,1,81.81818182,9.090909091,9.090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,3800,5/13/2014 17:26,491,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2850-B16h24m05s13may2014-Channel1-20140513_172605.csv              ,2850,AutoEvent3          ,Scl                 ,NWAtlWhist.model                                                                                                                ,,(0.07733-0.0-0.04267-0.08267-0.0-0.13067-0.37867-0.108-0.18-)                                                                   ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,15703.125,14718.75,0.18,15703.125,15281.25,984.375,0,0,15075,309.3141174,15000,15210.9375,0.064714946,1.066878981,1.027607362,15046.875,14765.625,14906.25,468.75,0,0,0,0,0.0890625,0,0,0,-4364.515693,13411.45833,10554.76641,-17775.97403,-0.593765855,0,0,1,2,1,0,1,1,0,0,0,0,50,50,0,2,0.106,0.106,1,0.106,0,0.106,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,3801,5/13/2014 17:26,671,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2851-B16h24m05s13may2014-Channel1-20140513_172605.csv              ,2851,AutoEvent3          ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.03333-0.0-0.072-0.124-0.0-0.03067-0.188-0.096-0.456-)                                                                        ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,20671.875,20156.25,0.15,20203.125,20625,515.625,0,0,20462.5,164.1740692,20531.25,20414.0625,0.025258324,1.025581395,0.979545455,20390.625,20531.25,20484.375,187.5,0,0,0,0,0.0515625,0,0,0,2595.71158,11659.56439,12473.36648,-12689.39394,-0.982975746,2,1,0,2,1,0,3,2,0,0,0,0,75,25,0,5,0.054,0.021,2.571428571,0.0295,0.016340135,0.0215,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,3802,5/13/2014 17:26,810,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2852-B16h24m05s13may2014-Channel1-20140513_172605.csv              ,2852,AutoEvent3          ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.03333-0.0-0.08533-0.09067-0.0-0.04-0.32667-0.07733-0.34667-)                                                                 ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,21796.875,20015.625,0.341,20015.625,21140.625,1781.25,0,0,21134.94318,521.4195328,21187.5,20906.25,0.085201794,1.088992974,0.946784922,21187.5,21703.125,21046.875,468.75,0,0,0,0,0.2390625,0,0,0,3224.87571,9110.884233,10388.00837,-23544.03409,-0.441216163,2,1,0,2,1,0,2,1,2,0,2,0,76.66666667,16.66666667,6.666666667,3,0.064,0.043,1.488372093,0.0535,0.014849242,0.0535,8.797653959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,3803,5/13/2014 17:26,237,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2853-B16h24m05s13may2014-Channel1-20140513_172606.csv              ,2853,AutoEvent3          ,Scl                 ,NWAtlWhist.model                                                                                                                ,,(0.07467-0.0-0.04933-0.17733-0.0-0.11467-0.36533-0.11333-0.10533-)                                                              ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,20343.75,18468.75,0.15,18703.125,20343.75,1875,0,0,19238.83929,615.2310022,19171.875,19406.25,0.096618357,1.101522843,0.919354839,18515.625,19031.25,19828.125,1066.40625,0,0,0,0,0.1453125,0,0,0,10587.84965,13931.38112,14488.63636,-10866.47727,-1.333333333,0,0,1,2,1,0,1,1,0,0,0,0,90.90909091,9.090909091,0,2,0.118,0.118,1,0.118,0,0.118,13.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,3804,5/13/2014 17:26,301,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2854-B16h24m05s13may2014-Channel1-20140513_172606.csv              ,2854,AutoEvent3          ,Scl                 ,NWAtlWhist.model                                                                                                                ,,(0.02933-0.0-0.08-0.28667-0.0-0.04-0.31067-0.044-0.20933-)                                                                      ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,20625,19265.625,0.182,20531.25,19593.75,1359.375,0,0,20081.80147,427.7131277,20109.375,19945.3125,0.068155112,1.070559611,1.04784689,20578.125,20109.375,19828.125,656.25,0,0,0,0,0.13125,0,0,0,-5082.56392,10205.07813,13660.03788,-11118.28512,-1.228610143,2,1,0,0,0,1,1,1,0,0,0,0,8.333333333,91.66666667,0,2,0.009,0.009,1,0.009,0,0.009,10.98901099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,3805,5/13/2014 17:26,525,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2855-B16h24m05s13may2014-Channel1-20140513_172606.csv              ,2855,AutoEvent3          ,Scl                 ,NWAtlWhist.model                                                                                                                ,,(0.02533-0.0-0.07733-0.172-0.0-0.01467-0.38533-0.11733-0.208-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,21656.25,20109.375,0.202,20437.5,21562.5,1546.875,0,0,21180.46875,403.0260168,21257.8125,20882.8125,0.074074074,1.076923077,0.947826087,21000,21234.375,21468.75,492.1875,0,0,0,0,0.2390625,0,0,0,6519.138756,16140.84928,14351.32576,-45703.125,-0.314011914,2,1,0,2,1,0,1,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,3806,5/13/2014 17:26,439,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2856-B16h24m05s13may2014-Channel1-20140513_172606.csv              ,2856,AutoEvent3          ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.048-0.0-0.04533-0.16667-0.0-0.04933-0.28267-0.104-0.304-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,23953.125,20906.25,0.512,22171.875,21187.5,3046.875,0,0,22680.80357,883.1926726,22781.25,22429.6875,0.13584117,1.14573991,1.046460177,22687.5,23437.5,23343.75,1171.875,0,0,0,0,0.4546875,0,0,0,-2044.369476,13917.98848,9826.443312,-31924.71591,-0.307800494,2,1,0,2,1,0,3,1,1,1,2,0,69.76744186,25.58139535,4.651162791,5,0.149,0.011,13.54545455,0.072,0.062785349,0.064,9.765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,3807,5/13/2014 17:26,37,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2857-B16h24m05s13may2014-Channel1-20140513_172607.csv              ,2857,AutoEvent3          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.20933-0.0-0.052-0.056-0.0-0.34533-0.15467-0.12933-0.05333-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13734.375,12140.625,0.15,12187.5,13640.625,1593.75,0,0,12904.6875,657.7549708,12656.25,12937.5,0.123188406,1.131274131,0.89347079,12375,12562.5,13640.625,1218.75,0,0,0,0,0.1171875,0,0,0,8160.473785,10938.25156,12277.75201,-6250,-1.964440322,2,1,0,2,1,0,1,1,0,0,0,0,100,0,0,2,0.129,0.129,1,0.129,0,0.129,13.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,3808,5/13/2014 17:26,91,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2858-B16h24m05s13may2014-Channel1-20140513_172607.csv              ,2858,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.088-0.0-0.11733-0.14533-0.0-0.09067-0.204-0.07067-0.284-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,17437.5,16781.25,0.203,16875,16781.25,656.25,0,0,16985.15625,194.9239556,16945.3125,17109.375,0.038356164,1.039106145,1.005586592,16781.25,17156.25,17109.375,281.25,0,0,0,0,0.103125,0,0,0,-252.9405901,11462.07137,15212.39177,-11129.26136,-1.366882426,0,0,1,0,0,1,1,1,0,0,0,0,25,75,0,2,0.075,0.075,1,0.075,0,0.075,9.852216749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,3809,5/13/2014 17:26,165,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2859-B16h24m05s13may2014-Channel1-20140513_172607.csv              ,2859,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.14667-0.0-0.06667-0.23733-0.0-0.20267-0.13333-0.02533-0.188-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,19687.5,18750,0.17,18937.5,19640.625,937.5,0,0,19167.1875,409.5121431,19101.5625,19218.75,0.048780488,1.05,0.964200477,18750,18796.875,19265.625,808.59375,0,0,0,0,0.0890625,0,0,0,517.5958301,11144.70021,13120.08304,-15940.65657,-0.823057883,0,0,1,0,0,1,2,1,0,1,1,0,50,37.5,12.5,4,0.085,0.01,8.5,0.039,0.040286474,0.022,23.52941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,3810,5/13/2014 17:26,198,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2860-B16h24m05s13may2014-Channel1-20140513_172607.csv              ,2860,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.212-0.0-0.04267-0.02267-0.0-0.18-0.10133-0.28-0.16133-)                                                                      ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12187.5,10687.5,0.18,10687.5,11718.75,1500,0,0,11528.64583,459.4122009,11742.1875,11437.5,0.131147541,1.140350877,0.912,11062.5,12000,11859.375,773.4375,0,0,0,0,0.15,0,0,0,5084.391711,12203.37567,13358.72934,-20170.45455,-0.662291933,2,1,0,0,0,1,0,0,1,0,0,1,66.66666667,22.22222222,11.11111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,3811,5/13/2014 17:26,261,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2861-B16h24m05s13may2014-Channel1-20140513_172607.csv              ,2861,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.03467-0.0-0.07733-0.128-0.0-0.02267-0.288-0.19333-0.256-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,22031.25,21187.5,0.192,21187.5,22031.25,843.75,0,0,21592.10526,310.230244,21703.125,21609.375,0.039045553,1.039823009,0.961702128,21468.75,21421.875,21843.75,585.9375,0,0,0,0,0.09375,0,0,0,4755.892256,10398.25337,9741.950758,-25390.625,-0.383682984,2,1,0,2,1,0,1,1,0,0,0,0,100,0,0,2,0.159,0.159,1,0.159,0,0.159,10.41666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,3812,5/13/2014 17:26,250,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2862-B16h24m05s13may2014-Channel1-20140513_172607.csv              ,2862,AutoEvent3          ,Dd                  ,NWAtlWhist.model                                                                                                                ,,(0.32133-0.0-0.06533-0.03333-0.0-0.21067-0.09467-0.176-0.09867-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11109.375,10265.625,0.246,10265.625,11109.375,843.75,0,0,10828.125,245.2257955,10898.4375,10687.5,0.078947368,1.082191781,0.924050633,10640.625,11109.375,11015.625,386.71875,0,0,0,0,0.103125,0,0,0,3277.948066,9433.251096,12075.6392,-11695.07576,-1.032540486,2,1,0,0,0,1,2,1,1,0,1,0,69.23076923,23.07692308,7.692307692,3,0.085,0.064,1.328125,0.0745,0.014849242,0.0745,12.19512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,3813,5/13/2014 17:26,431,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2863-B16h24m05s13may2014-Channel1-20140513_172607.csv              ,2863,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.136-0.0-0.02933-0.19733-0.0-0.18133-0.148-0.072-0.236-)                                                                      ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18984.375,17859.375,0.192,18562.5,18140.625,1125,0,0,18224.50658,387.0394653,18093.75,18421.875,0.061068702,1.062992126,1.023255814,18796.875,17859.375,18000,421.875,0,0,0,0,0.140625,0,0,0,-1767.676768,11142.67677,9375,-16599.02597,-0.564792176,2,1,0,2,1,0,2,1,1,0,1,0,54.54545455,36.36363636,9.090909091,3,0.085,0.064,1.328125,0.0745,0.014849242,0.0745,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,3814,5/13/2014 17:26,453,5/13/2014 13:26,8/4/2023 14:43,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter2864-B16h24m05s13may2014-Channel1-20140513_172607.csv              ,2864,AutoEvent3          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.03867-0.0-0.14533-0.14267-0.0-0.02-0.19333-0.252-0.208-)                                                                     ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,22125,20859.375,0.17,20906.25,21937.5,1265.625,0,0,21405.33088,406.267675,21468.75,21492.1875,0.058887677,1.060674157,0.952991453,21093.75,21562.5,21703.125,609.375,0,0,0,0,0.103125,0,0,0,5948.153409,12819.60227,13649.27686,-13742.89773,-0.993187691,2,1,0,2,1,0,1,1,0,0,0,0,88.88888889,11.11111111,0,2,0.117,0.117,1,0.117,0,0.117,11.76470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
